■ 월별 박스오피스,,,,,,,,,,,,
- 조회일: 2022-01-20,,,,,,,,,,,,
- 출처: 영화진흥위원회 통합전산망 (http://www.kobis.or.kr),,,,,,,,,,,,
▶ 검색조건 [ 조회기간: 202101~202106   영화구분: 전체   국적: 전체   지역: 전체 ],,,,,,,,,,,,
,,,,,,,,,,,,
● 2021년 06월,,,,,,,,,,,,
순위,영화명,개봉일,매출액 ,매출액,누적매출액 ,관객수 ,누적관객수 ,스크린수 ,상영횟수 ,대표국적 ,국적 ,배급사 
,,,,점유율 ,,,,,,,,
169,피아노,1993-09-25,"810,500",0.0%,"31,810,000",120,"5,800",5,17,호주,호주,(주)팝엔터테인먼트
170,골든맨,2021-01-27,"913,800",0.0%,"4,240,400",119,560,22,40,이탈리아,이탈리아,예지림엔터테인먼트
171,에이리,2021-07-16,"1,171,200",0.0%,"2,097,740",118,204,2,23,일본,일본,(주)미디어캐슬
172,"그리고, 살아간다",,"1,030,570",0.0%,"1,502,810",117,169,3,22,일본,일본,(주)미디어캐슬
172,세 가지 색 : 화이트,1994-06-18,"661,000",0.0%,"10,689,000",117,"1,369",1,9,프랑스,프랑스,(주)영화사 안다미로
172,바이킹,,"292,500",0.0%,"22,484,500",117,"11,104",1,6,미국,미국,
175,포제서,2021-03-11,"1,437,000",0.0%,"2,598,000",116,227,1,2,캐나다,캐나다,(주)제이앤씨미디어그룹
175,살며시 안아주세요,,"232,000",0.0%,"232,000",116,116,1,9,프랑스,프랑스,
177,#아이엠히어,2021-01-14,"1,080,000",0.0%,"136,875,710",114,"16,404",6,32,프랑스,프랑스,(주)넥스트엔터테인먼트월드(NEW)
178,오아시스 세탁소,2018-05-09,"234,000",0.0%,"1,061,500",113,438,1,50,한국,한국,주식회사 씨엠닉스
179,십자포화,,"280,000",0.0%,"3,674,000",111,"1,799",1,6,미국,미국,
180,전송가,,"220,000",0.0%,"15,124,000",110,"7,574",1,12,미국,미국,
181,피아니스트의 전설,2020-01-01,"728,000",0.0%,"394,484,462",109,"49,499",1,8,이탈리아,이탈리아,(주)라이크콘텐츠
182,세 가지 색: 레드,1994-09-17,"588,000",0.0%,"10,944,000",105,"1,413",2,9,프랑스,프랑스,(주)영화사 안다미로
183,뮨: 달의 요정,2015-09-24,"867,700",0.0%,"2,334,558,000",103,"319,568",11,31,프랑스,프랑스,"(주)스마일이엔티,씨네그루(주)다우기술"
184,일론 머스크: 리얼 아이언맨,2021-02-11,"650,000",0.0%,"650,000",101,101,1,9,영국,영국,(주)마노엔터테인먼트
184,아티스트,2012-02-16,"889,000",0.0%,"925,492,100",101,"120,920",15,49,미국,"미국,프랑스",(주)영화사 진진
186,하타리,,"200,000",0.0%,"10,136,000",100,"4,847",1,12,미국,미국,
186,운디네,2020-12-24,"843,000",0.0%,"58,749,020",100,"6,809",2,25,독일,독일,M&M 인터내셔널
188,시집가는 날,1957-02-11,"252,500",0.0%,"2,928,500",99,"2,002",1,6,한국,한국,
188,UFO 스케치,2021-03-04,"891,000",0.0%,"1,330,000",99,162,1,1,한국,한국,(주)마노엔터테인먼트
190,너의 췌장을 먹고 싶어,2018-11-15,"774,000",0.0%,"414,478,075",94,"53,006",2,16,일본,일본,(주)넥스트엔터테인먼트월드(NEW)
191,게임의 법칙: 인간사냥,2021-01-28,"638,880",0.0%,"3,649,880",93,474,20,39,한국,한국,(주)제이앤씨미디어그룹
192,하늘의 푸르름을 아는 사람이여,,"766,470",0.0%,"766,470",92,92,1,4,일본,일본,(주)미디어캐슬
193,산하는 요원하다 / 수색,,"180,000",0.0%,"3,649,000",90,"1,822",1,9,,,
194,극장판 바다 탐험대 옥토넛 : 대산호초 보호작전,2020-11-12,"572,000",0.0%,"175,313,000",89,"26,074",2,22,영국,영국,와이드 릴리즈(주)
194,족벌 두 신문 이야기,2021-01-01,"687,000",0.0%,"10,502,400",89,"1,361",4,27,한국,한국,(주)엣나인필름
196,천사는 바이러스,2021-01-06,"229,000",0.0%,"6,434,710",88,921,3,56,한국,한국,주식회사 씨엠닉스
196,하얀리본,2010-07-01,"489,000",0.0%,"93,571,700",88,"12,823",1,4,독일,독일,"(주)영화사 안다미로,(주)영화사 진진"
198,해수의 아이,2020-09-30,"581,000",0.0%,"140,568,850",83,"15,294",1,7,일본,일본,(주)영화사오원
198,만추,2011-02-17,"720,000",0.0%,"6,350,507,900",83,"850,494",1,11,한국,"한국,미국,홍콩",CJ ENM
198,"오늘, 우리 2",2021-01-21,"619,000",0.0%,"3,252,200",83,400,8,46,한국,한국,필름다빈
201,내언니전지현과 나,2020-12-03,"738,000",0.0%,"22,834,300",82,"2,694",2,22,한국,한국,호우주의보
201,사랑에 관한 짧은 필름,1995-10-14,"462,000",0.0%,"5,413,000",82,738,2,7,폴란드,폴란드,(주)영화사 안다미로
203,히든,2006-03-30,"449,000",0.0%,"20,288,500",80,"3,004",1,4,프랑스,프랑스,"(주)영화사 안다미로,(주)스폰지이엔티"
204,영험한 애주가의 전설,,"510,000",0.0%,"952,000",79,166,1,2,이탈리아,이탈리아,
205,신과함께-인과 연,2018-08-01,"490,940",0.0%,"102,687,898,539",78,"12,277,801",25,46,한국,한국,롯데컬처웍스(주)롯데엔터테인먼트
206,시마론,,"150,000",0.0%,"4,505,000",75,"2,258",1,9,,,
207,438일,2021-01-21,"500,500",0.0%,"8,373,310",74,"1,074",6,19,기타,기타,(주)에스와이코마드
208,[2021 작은영화영화제] 김종관 감독전,,"213,000",0.0%,"213,000",71,71,1,1,한국,한국,
208,왕자와 무희,,"182,000",0.0%,"9,013,000",71,"4,345",1,6,미국,"미국,영국",
210,북북서로 진로를 돌려라,,"177,500",0.0%,"45,422,900",70,"8,911",1,6,미국,미국,
211,8년을 뛰어넘은 신부,2021-05-07,"606,600",0.0%,"693,070",69,81,3,16,일본,일본,(주)미디어캐슬
212,말 없는 사나이,,"170,000",0.0%,"15,187,000",68,"6,770",1,5,미국,미국,
212,셀린느와 줄리 배 타러 가다,,"382,000",0.0%,"1,355,000",68,217,1,2,프랑스,프랑스,
212,평화와 평온,,"637,000",0.0%,"707,000",68,78,1,4,폴란드,폴란드,
212,마깔루조 다섯 자매,,"474,000",0.0%,"474,000",68,68,1,2,이탈리아,이탈리아,
216,디노소어 어드벤쳐,2021-01-27,"447,000",0.0%,"2,165,070",65,292,19,37,미국,미국,(주)제이앤씨미디어그룹
216,살인에 관한 짧은 필름,1997-07-05,"366,000",0.0%,"4,164,000",65,526,2,7,폴란드,폴란드,(주)영화사 안다미로
218,해길랍,2021-03-31,"496,000",0.0%,"496,000",63,63,1,1,기타,기타,오드
218,뉴욕 라이브러리에서,2018-10-11,"438,000",0.0%,"56,508,600",63,"5,678",1,1,미국,미국,(주)영화사 진진
218,백엔의 사랑,2016-06-16,"608,000",0.0%,"43,705,000",63,"5,815",2,12,일본,일본,주식회사 씨네룩스
221,필로우 토크,,"157,500",0.0%,"11,121,500",62,"5,545",1,6,미국,미국,
221,"킬링,",2021-04-07,"584,400",0.0%,"778,910",62,84,2,20,일본,일본,(주)미디어캐슬
223,愛憎,,"177,500",0.0%,"9,095,500",61,"4,531",1,6,미국,미국,
223,애천,,"155,000",0.0%,"6,646,000",61,"3,314",1,6,,,
225,은밀하고도 매혹적인 비밀수업:착한여자,2021-02-26,"300,000",0.0%,"300,000",60,60,1,1,미국,미국,(주)픽쳐레스크
225,탐스런 옆집아내 무삭제판,2021-02-15,"300,000",0.0%,"300,000",60,60,1,1,한국,한국,(주)가온콘텐츠
225,꿈의직장 스와핑오피스 무삭제판,2021-02-15,"300,000",0.0%,"300,000",60,60,1,1,한국,한국,(주)가온콘텐츠
225,내 아내는 둘이다 무삭제판,2021-02-15,"300,000",0.0%,"300,000",60,60,1,1,한국,한국,(주)가온콘텐츠
225,육덕진 제자 무삭제판,2021-02-15,"300,000",0.0%,"300,000",60,60,1,1,한국,한국,(주)가온콘텐츠
225,우당탕탕 캠핑가족,2021-02-15,"300,000",0.0%,"300,000",60,60,1,1,홍콩,홍콩,(주)라온컴퍼니플러스
225,당신이 기쁘다면 무삭제판,2021-02-01,"300,000",0.0%,"300,000",60,60,1,1,한국,한국,(주)가온콘텐츠
225,맛있는 섹스 그리고 요정,2021-02-19,"300,000",0.0%,"300,000",60,60,1,1,한국,한국,(주)담화
225,공인섹스중개사,2021-02-19,"300,000",0.0%,"300,000",60,60,1,1,한국,한국,(주)담화
225,귀신한테 싼다,2021-02-19,"300,000",0.0%,"300,000",60,60,1,1,한국,한국,(주)담화
225,홀리데이 헬,2021-02-03,"300,000",0.0%,"300,000",60,60,1,1,미국,미국,(주)라온컴퍼니플러스
225,섹스노예 무삭제판,2021-02-02,"300,000",0.0%,"300,000",60,60,1,1,한국,한국,(주)가온콘텐츠
225,더 넌 : 돌아온 저주,2021-02-03,"300,000",0.0%,"300,000",60,60,1,1,미국,미국,(주)라온컴퍼니플러스
225,내 여자의 변태욕정 무삭제판,2021-02-02,"300,000",0.0%,"300,000",60,60,1,1,한국,한국,(주)가온콘텐츠
225,젖은 보험아줌마,2021-02-02,"300,000",0.0%,"300,000",60,60,1,1,일본,일본,(주)라온컴퍼니플러스
225,젖은 처제,2021-02-03,"300,000",0.0%,"300,000",60,60,1,1,일본,일본,(주)라온컴퍼니플러스
241,아이 엠 우먼,2021-01-14,"477,970",0.0%,"187,432,240",59,"22,977",11,32,호주,호주,(주)팝엔터테인먼트
242,이창,,"121,000",0.0%,"30,060,500",58,"6,438",1,12,미국,미국,(주)영화사 안다미로
243,노다지,,"142,500",0.0%,"7,306,500",57,"3,641",1,6,한국,한국,
244,누드 모델,1994-07-09,"255,000",0.0%,"1,131,000",56,189,1,2,프랑스,프랑스,
245,나이브스 아웃,2019-12-04,"363,000",0.0%,"6,903,954,590",55,"819,146",5,13,미국,미국,(주)올스타엔터테인먼트
245,콜드 워,2019-02-07,"608,000",0.0%,"231,882,773",55,"28,045",1,8,폴란드,폴란드,아이 엠
247,북쪽에 있는 다리,,"294,000",0.0%,"1,549,000",54,244,1,2,프랑스,프랑스,
247,내셔널 갤러리,2016-08-25,"382,500",0.0%,"45,674,600",54,"4,782",1,1,프랑스,"프랑스,미국",(주)영화사 진진
249,음악,2021-07-14,"465,000",0.0%,"698,400",53,77,2,13,일본,일본,(주)미디어캐슬
250,뱀파이어,,"490,900",0.0%,"4,098,900",52,586,4,22,일본,일본,(주)미디어캐슬
250,제시 제임스 스토리,,"104,000",0.0%,"1,979,000",52,962,1,6,미국,미국,
252,방황하는 네덜란드인,2021-02-28,"1,203,400",0.0%,"1,203,400",51,51,7,7,독일,독일,(주)케빈앤컴퍼니
252,장 미쉘 바스키아: 더 레이디언트 차일드,2020-12-09,"442,500",0.0%,"8,421,600",51,920,1,9,미국,미국,"해피송,롯데컬처웍스(주)롯데엔터테인먼트"
252,러브레터,1999-11-20,"431,000",0.0%,"974,026,824",51,"124,944",2,13,일본,일본,"(주)제이앤씨미디어그룹,와이드 릴리즈(주),(유)조이앤시네마,(주)팝엔터테인먼트"
255,기억의 전쟁,2020-02-27,"568,000",0.0%,"18,260,240",50,"2,180",2,6,한국,한국,(주)시네마달
255,너의 췌장을 먹고 싶어,2017-10-25,"474,000",0.0%,"3,721,453,040",50,"468,012",3,13,일본,일본,(주)넥스트엔터테인먼트월드(NEW)
257,애꾸눈 잭,,"98,000",0.0%,"16,699,000",49,"8,433",1,4,미국,미국,
257,우리 아버지,,"336,000",0.0%,"336,000",49,49,1,2,이탈리아,이탈리아,
257,크루아상,2021-01-21,"406,000",0.0%,"11,869,450",49,"1,270",9,31,한국,한국,하준사
260,끈,,"321,000",0.0%,"321,000",48,48,1,2,이탈리아,이탈리아,
260,버클리에서,,"333,500",0.0%,"660,500",48,97,1,1,미국,미국,(주)영화사 진진
262,새벽을 알리는 루의 노래,2018-01-31,"447,500",0.0%,"75,677,300",47,"9,143",2,9,일본,일본,(주)미디어캐슬
263,리오의 사나이,,"92,000",0.0%,"92,000",46,46,1,6,프랑스,"프랑스,이탈리아",
264,라 당스,2013-08-22,"307,000",0.0%,"65,689,000",44,"7,471",1,1,프랑스,"프랑스,미국",(주)영화사 진진
264,퍼니게임,1997-11-15,"240,000",0.0%,"1,065,000",44,206,1,4,오스트리아,오스트리아,(주)영화사 안다미로
264,서울야행,2016-05-05,"103,000",0.0%,"458,000",44,97,1,44,한국,한국,주식회사 씨엠닉스
267,야성의 킬리만자로,,"86,000",0.0%,"86,000",43,43,1,8,영국,영국,
267,십계 3편 : 안식일을 지키라,,"361,000",0.0%,"2,755,750",43,650,1,4,폴란드,폴란드,
267,무간도,2003-02-21,"443,000",0.0%,"153,115,400",43,"19,707",1,6,홍콩,홍콩,"(주)디스테이션,태창엔터테인먼트(주)"
270,남매의 여름밤,2020-08-20,"336,000",0.0%,"181,253,602",42,"21,816",1,10,한국,한국,그린나래미디어(주)
270,고스트 스토리,2017-12-28,"375,000",0.0%,"74,085,458",42,"8,709",1,6,미국,미국,"(주)리틀빅픽쳐스,주식회사 더쿱"
270,추하고 더럽고 미천한,,"302,000",0.0%,"1,564,000",42,254,1,2,이탈리아,이탈리아,
273,삼형제,,"257,000",0.0%,"752,000",41,135,1,2,이탈리아,"이탈리아,프랑스",
273,포식자들,,"267,000",0.0%,"267,000",41,41,1,2,이탈리아,이탈리아,
275,작은 아씨들,2020-02-12,"408,000",0.0%,"7,284,285,330",40,"864,822",1,3,미국,미국,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점
275,윤희에게,2019-11-14,"371,000",0.0%,"977,551,609",40,"122,784",1,4,한국,한국,(주)리틀빅픽쳐스
277,밀애,1971-08-20,"78,000",0.0%,"171,000",39,76,1,4,미국,미국,
277,키에슬로프스키 섹션 4,,"380,000",0.0%,"380,000",39,39,1,1,폴란드,폴란드,
277,붉은 눈,2020-12-24,"356,400",0.0%,"2,321,770",39,418,1,9,일본,일본,(주)미디어캐슬
280,미스터 존스,2021-01-07,"275,000",0.0%,"94,950,400",38,"10,781",5,21,폴란드,폴란드,(주)디오시네마
280,도굴,2020-11-04,"305,000",0.0%,"13,960,989,670",38,"1,545,281",3,18,한국,한국,(주)씨제이이엔엠
280,라스트 특공대,2021-02-18,"38,000",0.0%,"38,000",38,38,5,38,브라질,"브라질,이탈리아,포르투갈",(주)제이앤씨미디어그룹
283,치와와,2021-07-16,"332,970",0.0%,"756,880",37,85,3,17,일본,일본,(주)미디어캐슬
283,러브X독,2021-06-16,"295,000",0.0%,"464,500",37,56,1,12,일본,일본,(주)미디어캐슬
283,상류사회,,"74,000",0.0%,"4,752,000",37,"2,077",1,6,미국,미국,
286,피아니스트의 마지막 인터뷰,2020-11-19,"392,170",0.0%,"70,891,330",36,"8,454",1,9,캐나다,캐나다,판씨네마(주)
286,겨울밤에,2020-12-10,"234,000",0.0%,"15,961,370",36,"1,952",2,17,한국,한국,㈜인디스토리
286,하비,,"72,000",0.0%,"6,569,000",36,"3,251",1,6,,,
286,연방경찰,,"72,000",0.0%,"848,000",36,424,1,4,,,
290,키에슬로프스키 섹션 5,,"346,000",0.0%,"346,000",35,35,1,1,폴란드,폴란드,
290,창공에 지다,,"70,000",0.0%,"106,000",35,53,1,4,미국,미국,
290,오버 드라이브,,"319,400",0.0%,"1,735,170",35,161,2,15,일본,일본,(주)미디어캐슬
290,운명,,"335,000",0.0%,"844,400",35,122,2,10,일본,일본,(주)미디어캐슬
290,가나의 혼인잔치: 언약,2020-11-26,"315,000",0.0%,"120,357,330",35,"13,712",1,1,미국,미국,"(재)CBS,주식회사 블루필름웍스"
295,사인조,,"210,000",0.0%,"210,000",34,34,1,2,프랑스,"프랑스,스위스",
295,십계 5편 : 살인하지 말라,,"280,000",0.0%,"3,387,000",34,797,1,4,폴란드,폴란드,
295,찬실이는 복도 많지,2020-03-05,"284,000",0.0%,"252,484,330",34,"29,453",2,13,한국,한국,찬란
295,내 사랑 황혼에 지다,,"68,000",0.0%,"68,000",34,34,1,6,미국,미국,
295,질풍론도,,"330,400",0.0%,"533,370",34,52,3,12,일본,일본,(주)미디어캐슬
300,두 여인,,"211,000",0.0%,"21,545,000",33,"9,861",1,2,이탈리아,"이탈리아,프랑스",
300,위플래쉬,2015-03-12,"190,000",0.0%,"13,130,207,665",33,"1,642,443",1,3,미국,미국,"워터홀컴퍼니(주),(주)쇼박스"
300,그린 북,2019-01-09,"311,500",0.0%,"3,707,003,360",33,"445,162",2,7,미국,미국,CGV아트하우스
300,예기치 못한 일,,"66,000",0.0%,"427,000",33,205,1,4,영국,영국,
304,낯선 곳에서의 2주,,"64,000",0.0%,"64,000",32,32,1,4,미국,미국,
304,정복되지 않는 사람들,,"64,000",0.0%,"2,218,000",32,"1,095",1,2,미국,미국,
304,걸한트,,"64,000",0.0%,"1,622,000",32,811,1,6,미국,미국,
307,돌아온 아이,,"207,000",0.0%,"207,000",31,31,1,2,이탈리아,이탈리아,
307,반역자,,"62,000",0.0%,"4,632,000",31,"2,316",1,4,미국,미국,
307,은밀한 방어,,"168,000",0.0%,"524,000",31,87,1,2,프랑스,프랑스,
307,철부지 아씨,1968-03-14,"62,000",0.0%,"7,513,000",31,"3,719",1,6,한국,한국,
311,사랑의 변주곡,,"201,000",0.0%,"3,682,000",30,"1,222",1,2,프랑스,"프랑스,이탈리아",
311,라스트 프론티어,2021-01-14,"150,000",0.0%,"10,974,500",30,"1,870",2,6,러시아,러시아,(주)까멜리아이엔티
311,서유기 선리기연,,"255,000",0.0%,"13,897,500",30,"1,560",1,4,홍콩,홍콩,
314,서유기 월광보합,1995-09-16,"250,000",0.0%,"14,915,500",29,"1,770",1,4,홍콩,홍콩,
314,알래스카의 혼,,"58,000",0.0%,"7,900,000",29,"3,444",1,4,미국,미국,
314,어느 짧은 근무일,,"286,000",0.0%,"286,000",29,29,1,1,폴란드,폴란드,
317,십계 1편 : 나 이외의 다른 신을 섬기지 말라,,"229,000",0.0%,"3,742,500",28,803,1,4,폴란드,폴란드,
317,이태리식 결혼,,"172,000",0.0%,"3,507,000",28,"1,048",1,2,이탈리아,"이탈리아,프랑스",
317,아산디라,,"183,000",0.0%,"183,000",28,28,1,2,이탈리아,이탈리아,
317,빛의 아버지: 파이널 판타지 XIV,2021-01-14,"259,800",0.0%,"33,411,000",28,"3,569",7,10,일본,일본,(주)디스테이션
321,마리와 줄리앙 이야기,,"128,000",0.0%,"794,000",27,133,1,2,프랑스,"프랑스,이탈리아",
321,달콤한 인생에 관한 진실,,"178,000",0.0%,"178,000",27,27,1,2,이탈리아,이탈리아,
321,십계 7편 : 도적질하지 말라,,"241,000",0.0%,"2,450,750",27,603,1,4,폴란드,폴란드,
321,해바라기,1982-11-14,"178,000",0.0%,"26,740,000",27,"11,784",1,1,이탈리아,이탈리아,
321,철도원,,"176,000",0.0%,"2,456,000",27,721,1,2,이탈리아,이탈리아,
321,메멘토,2001-08-24,"189,000",0.0%,"364,319,800",27,"48,828",5,6,미국,미국,"(주)디스테이션,(주)팝엔터테인먼트"
321,천사의 시,,"166,000",0.0%,"1,754,000",27,318,1,2,이탈리아,이탈리아,
328,굿바이,2008-10-30,"185,000",0.0%,"947,545,520",26,"149,371",2,11,일본,일본,"(주)드림팩트엔터테인먼트,㈜케이디미디어"
328,페임,2009-09-24,"164,000",0.0%,"4,717,061,180",26,"643,114",1,4,미국,미국,"(주)다자인소프트,롯데쇼핑㈜롯데엔터테인먼트"
330,특별한 날,,"170,000",0.0%,"4,288,000",25,702,1,1,이탈리아,"이탈리아,캐나다",
330,아내의 방:내 방에 들어올래?,2021-02-01,"71,000",0.0%,"71,000",25,25,20,20,한국,한국,(주)영진크리에이티브
330,동주,2016-02-17,"169,000",0.0%,"8,919,123,963",25,"1,176,807",1,2,한국,한국,메가박스중앙(주)플러스엠
330,"쏘아 올린 불꽃, 밑에서 볼까? 옆에서 볼까?",,"242,500",0.0%,"1,964,000",25,274,2,7,일본,일본,(주)미디어캐슬
334,야한 아내:남편 친구 맛보기,2021-02-16,"70,000",0.0%,"70,000",24,24,19,24,한국,한국,(주)영진크리에이티브
334,모델 민정의 화려한 테크닉,2021-02-02,"70,000",0.0%,"70,000",24,24,18,24,한국,한국,(주)영진크리에이티브
334,분노의 포도,,"48,000",0.0%,"7,465,000",24,"3,065",1,2,미국,미국,
334,십계 9편 : 네 이웃의 아내를 탐내지 말라,,"201,000",0.0%,"2,560,000",24,636,1,4,폴란드,폴란드,
334,완벽한 가족,2021-01-06,"120,000",0.0%,"75,388,460",24,"8,683",3,15,미국,미국,(주)제이앤씨미디어그룹
339,12 솔져스,2018-01-31,"46,000",0.0%,"1,833,672,400",23,"223,763",1,1,미국,미국,(주)제이앤씨미디어그룹
339,사랑의 종이 울릴 때,,"46,000",0.0%,"6,686,000",23,"3,328",1,4,미국,미국,
339,버팔로 대대,,"46,000",0.0%,"2,828,000",23,"1,404",1,4,미국,미국,
342,알게 될거야,2004-02-13,"128,000",0.0%,"3,067,000",22,671,1,2,프랑스,"프랑스,이탈리아,독일",(주)스폰지이엔티
342,연산군,1962-01-01,"44,000",0.0%,"15,298,000",22,"7,475",1,4,한국,한국,
344,귀여운 남자,2021-01-14,"73,000",0.0%,"4,449,470",21,567,5,27,한국,한국,(주)드림팩트엔터테인먼트
344,수녀,,"113,000",0.0%,"113,000",21,21,1,2,프랑스,프랑스,
344,타임 패러독스,2015-01-07,"143,000",0.0%,"668,349,408",21,"85,554",3,4,호주,호주,(유)조이앤시네마
347,맛있는 육밥,,"100,000",0.0%,"100,000",20,20,1,1,한국,한국,주식회사 플릭스코
347,시누이의 맛 2,2021-02-01,"100,000",0.0%,"100,000",20,20,1,1,한국,한국,주식회사 플릭스코
347,음란주택2 : 노예계약,2021-02-01,"100,000",0.0%,"100,000",20,20,1,1,한국,한국,주식회사 플릭스코
347,수산시장 활어부인,2021-02-05,"100,000",0.0%,"100,000",20,20,1,1,한국,한국,주식회사 플릭스코
